id,name,teachers,course_code,semester,program_code,program
131751,79747_ee1030_003961_clc introduction to electrical and computer engineering (ee1030)_nguyễn trung hiếu (clc_hk252) [cc03],nguyễn trung hiếu,ee1030,hk252,clc,cc03
131721,"79747_ee3165_003961_cq thiết kế vi mạch (ee3165)_nguyễn trung hiếu (cq_hk252) [l03,l04]",nguyễn trung hiếu,ee3165,hk252,cq,"l03,l04"
130915,79747_ee1008_003961_cq vật lý bán dẫn (thí nghiệm) (ee1008)_nguyễn trung hiếu (cq_hk252) [a01],nguyễn trung hiếu,ee1008,hk252,cq,a01
131326,79747_ee2035_003396_vlvh mạch điện tử (ee2035)_quản trọng lê hoàng (vlvh_hk252) [n1ht],quản trọng lê hoàng,ee2035,hk252,vlvh,n1ht
130965,"79747_ee2035_003396_cq mạch điện tử (ee2035)_quản trọng lê hoàng (cq_hk252) [l01,l02,l05,l06]",quản trọng lê hoàng,ee2035,hk252,cq,"l01,l02,l05,l06"
132824,79747_ee2040_003396_cq vi xử lý (thí nghiệm) (ee2040)_quản trọng lê hoàng (cq_hk252) [l20],quản trọng lê hoàng,ee2040,hk252,cq,l20
130128,"79747_ee1008_003396_cq vật lý bán dẫn (thí nghiệm) (ee1008)_quản trọng lê hoàng (cq_hk252) [l01,l10,l12]",quản trọng lê hoàng,ee1008,hk252,cq,"l01,l10,l12"
130673,"79747_ee2036_003396_cq mạch điện tử (thí nghiệm) (ee2036)_quản trọng lê hoàng (cq_hk252) [l04,l07,l17,l19]",quản trọng lê hoàng,ee2036,hk252,cq,"l04,l07,l17,l19"
134914,79747_lcn_dd_003396_cq lớp chủ nhiệm (lcn)_quản trọng lê hoàng (cq_hk252),quản trọng lê hoàng,,hk252,cq,
132865,79747_tr2005_003073_clc mechanics of deformable solids (tr2005)_nguyễn song thanh thảo (clc_hk252) [cc01],nguyễn song thanh thảo,tr2005,hk252,clc,cc01
132620,79747_tr4051_003073_cq phương pháp phần tử hữu hạn (tr4051)_nguyễn song thanh thảo (cq_hk252) [a01],nguyễn song thanh thảo,tr4051,hk252,cq,a01
132390,79747_tr4034_003073_cq kết cấu hàng không 3: cơ học rạn nứt và mỏi (bài tập) (tr4034)_nguyễn song thanh thảo (cq_hk252) [l01],nguyễn song thanh thảo,tr4034,hk252,cq,l01
131245,79747_tr3003_003073_cq cơ học vật liệu hàng không (tr3003)_nguyễn song thanh thảo (cq_hk252) [a01],nguyễn song thanh thảo,tr3003,hk252,cq,a01
130343,79747_tr4033_003073_cq kết cấu hàng không 3: cơ học rạn nứt và mỏi (tr4033)_nguyễn song thanh thảo (cq_hk252) [l01],nguyễn song thanh thảo,tr4033,hk252,cq,l01
130225,79747_tr2005_003073_cq cơ học vật rắn biến dạng (tr2005)_nguyễn song thanh thảo (cq_hk252) [l01],nguyễn song thanh thảo,tr2005,hk252,cq,l01
132734,79747_tr2006_003073_clc mechanics of deformable solids (exc) (tr2006)_nguyễn song thanh thảo (clc_hk252) [cc01],nguyễn song thanh thảo,tr2006,hk252,clc,cc01
132113,79747_tr2006_003073_cq cơ học vật rắn biến dạng (bài tập) (tr2006)_nguyễn song thanh thảo (cq_hk252) [l01],nguyễn song thanh thảo,tr2006,hk252,cq,l01
134685,79747_lcn_gt_003073_clc student class (lcn)_nguyễn song thanh thảo (clc_hk252),nguyễn song thanh thảo,,hk252,clc,
134385,79747_lcn_gt_003073_cq lớp chủ nhiệm (lcn)_nguyễn song thanh thảo (cq_hk252),nguyễn song thanh thảo,,hk252,cq,
132397,79747_tr3020_001982_cq thiết bị năng lượng tàu thủy 2 (bài tập) (tr3020)_nguyễn vương chí (cq_hk252) [l01],nguyễn vương chí,tr3020,hk252,cq,l01
132254,79747_tr3019_001982_cq thiết bị năng lượng tàu thủy 2 (tr3019)_nguyễn vương chí (cq_hk252) [l01],nguyễn vương chí,tr3019,hk252,cq,l01
131934,79747_tr3037_001982_cq các hệ thống trang thiết bị tàu (tr3037)_nguyễn vương chí (cq_hk252) [l01],nguyễn vương chí,tr3037,hk252,cq,l01
131128,"79747_tr4081_003387_cq thiết kế máy bay (tr4081)_vũ ngọc ánh (cq_hk252) [a01,l01]",vũ ngọc ánh,tr4081,hk252,cq,"a01,l01"
134424,79747_lcn_gt_003387_pfiev lớp chủ nhiệm (lcn)_vũ ngọc ánh (pfiev_hk252),vũ ngọc ánh,,hk252,,
132638,79747_as3045_002730_clc laser technology application in medicine (as3045)_trần trung nghĩa (clc_hk252) [cc01],trần trung nghĩa,as3045,hk252,clc,cc01
132618,79747_as5159_002730_sdh cơ sở laser và ứng dụng (as5159)_trần trung nghĩa (sdh_hk252) [ch01],trần trung nghĩa,as5159,hk252,sdh,ch01
131389,79747_as3046_002730_clc laser technology application in medicine (lab) (as3046)_trần trung nghĩa (clc_hk252) [cc01],trần trung nghĩa,as3046,hk252,clc,cc01
133043,79747_ph1007_002456_cq thí nghiệm vật lý (ph1007)_trần anh tú (cq_hk252) [a02],trần anh tú,ph1007,hk252,cq,a02
131753,79747_ph1007_002730_cq thí nghiệm vật lý (ph1007)_trần trung nghĩa (cq_hk252) [a01],trần trung nghĩa,ph1007,hk252,cq,a01
130418,"79747_ph1007_002456_clc general physics labs (ph1007)_trần anh tú (clc_hk252) [cc05,cc06,cc11,cc12,cc30,cc33,cc41,cc42,cc43]",trần anh tú,ph1007,hk252,clc,"cc05,cc06,cc11,cc12,cc30,cc33,cc41,cc42,cc43"
130417,"79747_ph1007_002730_clc general physics labs (ph1007)_trần trung nghĩa (clc_hk252) [cc02,cc04,cc19,cc28,cc39]",trần trung nghĩa,ph1007,hk252,clc,"cc02,cc04,cc19,cc28,cc39"
133032,79747_as6091_002730_sdh luận văn thạc sĩ nghiên cứu chuyên sâu - phần 2 (as6091)_trần trung nghĩa (sdh_hk252) [ch01],trần trung nghĩa,as6091,hk252,sdh,ch01
132730,79747_as6089_002730_sdh luận văn thạc sĩ nghiên cứu chuyên sâu - phần 1 (as6089)_trần trung nghĩa (sdh_hk252) [ch01],trần trung nghĩa,as6089,hk252,sdh,ch01
131957,79747_as5169_002456_sdh ứng dụng laser công suất cao trong y học (as5169)_trần anh tú (sdh_hk252) [ch01],trần anh tú,as5169,hk252,sdh,ch01
132803,79747_me4113_003405_vlvh đồ án 1 (me4113)_trịnh thị kim huệ (vlvh_hk252) [t01],trịnh thị kim huệ,me4113,hk252,vlvh,t01
132802,79747_me4113_003405_cq đồ án 1 (me4113)_trịnh thị kim huệ (cq_hk252) [a01],trịnh thị kim huệ,me4113,hk252,cq,a01
132745,79747_me4099_003405_vlvh luận văn tốt nghiệp (kỹ thuật hóa dệt) (me4099)_trịnh thị kim huệ (vlvh_hk252) [t01],trịnh thị kim huệ,me4099,hk252,vlvh,t01
131414,79747_me2163_003405_cq công nghệ dệt nhuộm (me2163)_trịnh thị kim huệ (cq_hk252) [l01],trịnh thị kim huệ,me2163,hk252,cq,l01
131054,79747_me2173_003405_cq các công nghệ 4.0 trong quản lý năng suất và chất lượng (me2173)_trịnh thị kim huệ (cq_hk252) [l02],trịnh thị kim huệ,me2173,hk252,cq,l02
131053,79747_me1017_003405_cq môi trường và phát triển bền vững trong dệt may (me1017)_trịnh thị kim huệ (cq_hk252) [l01],trịnh thị kim huệ,me1017,hk252,cq,l01
130610,79747_me2169_003405_cq kiểm định và đánh giá chất lượng hàng dệt may (me2169)_trịnh thị kim huệ (cq_hk252) [l01],trịnh thị kim huệ,me2169,hk252,cq,l01
130557,79747_me4097_003405_vlvh đề cương luận văn tốt nghiệp (kỹ thuật hóa dệt) (me4097)_trịnh thị kim huệ (vlvh_hk252) [t01],trịnh thị kim huệ,me4097,hk252,vlvh,t01
130167,79747_me3131_003405_cq thực tập ngoài trường (me3131)_trịnh thị kim huệ (cq_hk252) [l01],trịnh thị kim huệ,me3131,hk252,cq,l01
130112,79747_me4113_003405_clc project 1 (me4113)_trịnh thị kim huệ (clc_hk252) [cc01],trịnh thị kim huệ,me4113,hk252,clc,cc01
132039,79747_me3082_004145_cq thiết bị sợi dệt (thl) (me3082)_võ đình khải (cq_hk252) [l01],võ đình khải,me3082,hk252,cq,l01
132038,79747_me3064_004145_cq công nghệ dệt kim (thl) (me3064)_võ đình khải (cq_hk252) [l01],võ đình khải,me3064,hk252,cq,l01
131415,79747_me2173_004145_cq các công nghệ 4.0 trong quản lý năng suất và chất lượng (me2173)_võ đình khải (cq_hk252) [l01],võ đình khải,me2173,hk252,cq,l01
130944,79747_me3081_004145_cq thiết bị sợi dệt (me3081)_võ đình khải (cq_hk252) [l01],võ đình khải,me3081,hk252,cq,l01
130943,79747_me3063_004145_cq công nghệ dệt kim (me3063)_võ đình khải (cq_hk252) [l01],võ đình khải,me3063,hk252,cq,l01
134609,79747_lcn_ck_004145_cq lớp chủ nhiệm (lcn)_võ đình khải (cq_hk252),võ đình khải,,hk252,cq,
136198,79747_co3091_004258_clc logic design project (co3091)_phạm công thái (clc_hk252) [cc01],phạm công thái,co3091,hk252,clc,cc01
132792,79747_co2038_004258_cq mạch điện - điện tử (tn) (co2038)_phạm công thái (cq_hk252) [l01],phạm công thái,co2038,hk252,cq,l01
132253,"79747_co2036_004258_clc digital signal processing (lab) (co2036)_phạm công thái (clc_hk252) [cc01,cc02]",phạm công thái,co2036,hk252,clc,"cc01,cc02"
131556,"79747_co2036_004258_cq xử lý tín hiệu số (tn) (co2036)_phạm công thái (cq_hk252) [l01,l02,l03]",phạm công thái,co2036,hk252,cq,"l01,l02,l03"
134648,79747_lcn_mt_004258_cq lớp chủ nhiệm (lcn)_phạm công thái (cq_hk252),phạm công thái,,hk252,cq,
133038,79747_ci5379_002355_sdh phương pháp phần tử hữu hạn (ci5379)_nguyễn hồng ân (sdh_hk252) [ch01],nguyễn hồng ân,ci5379,hk252,sdh,ch01
132936,79747_ci2007_002355_cq sức bền vật liệu (ci2007)_nguyễn hồng ân (cq_hk252) [l05],nguyễn hồng ân,ci2007,hk252,cq,l05
130806,79747_ci2001_002355_cq sức bền vật liệu (ci2001)_nguyễn hồng ân (cq_hk252) [l01],nguyễn hồng ân,ci2001,hk252,cq,l01
130805,79747_ci2001_002355_clc strength of materials (ci2001)_nguyễn hồng ân (clc_hk252) [cc02],nguyễn hồng ân,ci2001,hk252,clc,cc02
134858,79747_lcn_xd_002355_vlvh lớp chủ nhiệm (lcn)_nguyễn hồng ân (vlvh_hk252),nguyễn hồng ân,,hk252,vlvh,
134672,79747_lcn_xd_002355_clc student class (lcn)_nguyễn hồng ân (clc_hk252),nguyễn hồng ân,,hk252,clc,
132762,79747_co1028_004141_cq kỹ thuật lập trình (tn) (co1028)_trần huy (cq_hk252) [a02],trần huy,co1028,hk252,cq,a02
132698,79747_co1003_004141_clc introduction to computer programming (co1003)_trần huy (clc_hk252) [cc01],trần huy,co1003,hk252,clc,cc01
61491,79747_co1004_hk252_all introduction to computer programming(practice) (co1004)_hk252_all,"đỗ hoàng quân, dương đức tín, lê bình đẳng, lê trường thống, ngô kỳ nam, nguyễn bảo thiên, nguyễn tuấn khôi, thi khắc quân, trần huy, trần nguyễn minh duy",co1004,hk252,,
132213,79747_co1028_004141_clc programming fundamentals (lab) (co1028)_trần huy (clc_hk252) [cc09],trần huy,co1028,hk252,clc,cc09
134240,79747_la1005_002314_cq anh văn 2 (la1005)_nguyễn công trí (cq_hk252) [a04],nguyễn công trí,la1005,hk252,cq,a04
134177,"79747_la1003_002314_cq anh văn 1 (la1003)_nguyễn công trí (cq_hk252) [a01,l08]",nguyễn công trí,la1003,hk252,cq,"a01,l08"
132305,79747_me2050_002278_cq ứng dụng máy tính trong công nghiệp (tn) (me2050)_đặng anh duy (cq_hk252) [l02],đặng anh duy,me2050,hk252,cq,l02
132294,"79747_me4618_002278_cq erp (thảo luận) (me4618)_đặng anh duy (cq_hk252) [l01,l02]",đặng anh duy,me4618,hk252,cq,"l01,l02"
130576,79747_me1020_002278_cq quản lý năng suất và chất lượng (me1020)_đặng anh duy (cq_hk252) [l01],đặng anh duy,me1020,hk252,cq,l01
132696,79747_iu4026_002278_cq chi phí bảo trì (thl) (iu4026)_đặng anh duy (cq_hk252) [l01],đặng anh duy,iu4026,hk252,cq,l01
132560,79747_iu3068_002278_cq công nghệ lạnh và điều hòa (tn) (iu3068)_đặng anh duy (cq_hk252) [l01],đặng anh duy,iu3068,hk252,cq,l01
132218,79747_iu3325_002278_cq thực tập ngoài trường (iu3325)_đặng anh duy (cq_hk252) [l01],đặng anh duy,iu3325,hk252,cq,l01
132164,79747_iu4313_002278_vlvh luận văn tốt nghiệp (iu4313)_đặng anh duy (vlvh_hk252) [t01],đặng anh duy,iu4313,hk252,vlvh,t01
131810,79747_iu4315_002278_vlvh đề cương luận văn tốt nghiệp (iu4315)_đặng anh duy (vlvh_hk252) [t01],đặng anh duy,iu4315,hk252,vlvh,t01
131674,79747_iu4022_002278_cq kỹ thuật bảo trì (tn) (iu4022)_đặng anh duy (cq_hk252) [l01],đặng anh duy,iu4022,hk252,cq,l01
131461,"79747_iu1012_002278_cq vật lý kt bảo trì(tn) (iu1012)_đặng anh duy (cq_hk252) [l02,l03,l05,l06]",đặng anh duy,iu1012,hk252,cq,"l02,l03,l05,l06"
131144,"79747_ch1003_004130_cq hóa đại cương (ch1003)_dương nguyễn hồng nhung (cq_hk252) [l01,l05,l06,l17]",dương nguyễn hồng nhung,ch1003,hk252,cq,"l01,l05,l06,l17"
130360,"79747_ch1003_004130_clc general chemistry (ch1003)_dương nguyễn hồng nhung (clc_hk252) [cc01,cc02]",dương nguyễn hồng nhung,ch1003,hk252,clc,"cc01,cc02"
130395,"79747_co3049_003718_cq lập trình web (co3049)_nguyễn hữu hiếu (cq_hk252) [a01,l01,l02]",nguyễn hữu hiếu,co3049,hk252,cq,"a01,l01,l02"
130057,"79747_co3050_003718_cq lập trình web (tn) (co3050)_nguyễn hữu hiếu (cq_hk252) [a01,l01,l02,l03,l04]",nguyễn hữu hiếu,co3050,hk252,cq,"a01,l01,l02,l03,l04"
136163,79747_lcn_mt_003718_cntn lớp chủ nhiệm (lcn)_nguyễn hữu hiếu (cntn_hk252),nguyễn hữu hiếu,,hk252,cntn,
134628,79747_lcn_mt_003718_dhnb lớp chủ nhiệm (lcn)_nguyễn hữu hiếu (dhnb_hk252),nguyễn hữu hiếu,,hk252,dhnb,
134372,79747_lcn_mt_003718_cq lớp chủ nhiệm (lcn)_nguyễn hữu hiếu (cq_hk252),nguyễn hữu hiếu,,hk252,cq,
134248,79747_co3054_002603_clc embedded system (lab) (co3054)_phạm hoàng anh (clc_hk252) [cc01],phạm hoàng anh,co3054,hk252,clc,cc01
134244,79747_co3053_002603_clc embedded system (co3053)_phạm hoàng anh (clc_hk252) [cc01],phạm hoàng anh,co3053,hk252,clc,cc01
130896,79747_co2035_002603_cq xử lý tín hiệu số (co2035)_phạm hoàng anh (cq_hk252) [l01],phạm hoàng anh,co2035,hk252,cq,l01
136052,"79747_co7271_002603_tscq luận án tiến sĩ - chuẩn bị (co7271)_phạm hoàng anh (tscq_hk252) [ns02,ns04]",phạm hoàng anh,co7271,hk252,tscq,"ns02,ns04"
134749,79747_lcn_mt_002603_uts lớp chủ nhiệm (lcn)_phạm hoàng anh (uts_hk252),phạm hoàng anh,,hk252,uts,
134497,79747_lcn_mt_002603_nhat lớp chủ nhiệm (lcn)_phạm hoàng anh (nhat_hk252),phạm hoàng anh,,hk252,nhat,
134434,79747_lcn_mt_002603_lkqt student class (lcn)_phạm hoàng anh (lkqt_hk252),phạm hoàng anh,,hk252,lkqt,
130775,"79747_en1016_004176_cq vi sinh vật đại cương(tn) (en1016)_lê thị huỳnh trâm (cq_hk252) [l01,l02,l03,l04]",lê thị huỳnh trâm,en1016,hk252,cq,"l01,l02,l03,l04"
130501,79747_en1015_004176_cq vi sinh vật đại cương và thí nghiệm (en1015)_lê thị huỳnh trâm (cq_hk252) [l01],lê thị huỳnh trâm,en1015,hk252,cq,l01
134399,79747_lcn_mo_004176_clc student class (lcn)_lê thị huỳnh trâm (clc_hk252),lê thị huỳnh trâm,,hk252,clc,
132421,79747_ch3359_003592_clc microbial fermentation (ch3359)_hoàng anh hoàng (clc_hk252) [cc01],hoàng anh hoàng,ch3359,hk252,clc,cc01
130569,"79747_ch3360_003592_clc microbial fermentation (lab) (ch3360)_hoàng anh hoàng (clc_hk252) [cc01,cc02]",hoàng anh hoàng,ch3360,hk252,clc,"cc01,cc02"
136028,79747_ch7571_003592_tscq luận án tiến sĩ - phần 1 (ch7571)_hoàng anh hoàng (tscq_hk252) [ns02],hoàng anh hoàng,ch7571,hk252,tscq,ns02
134704,79747_lcn_hc_003592_clc student class (lcn)_hoàng anh hoàng (clc_hk252),hoàng anh hoàng,,hk252,clc,
131472,79747_ci5085_001805_sdh cơ học đá (ci5085)_bùi trường sơn (sdh_hk252) [ch01],bùi trường sơn,ci5085,hk252,sdh,ch01
132027,"79747_me2007_003665_cq chi tiết máy (me2007)_lê hoài phương (cq_hk252) [l01,l05]",lê hoài phương,me2007,hk252,cq,"l01,l05"
131318,"79747_me2008_003665_cq chi tiết máy (thl) (me2008)_lê hoài phương (cq_hk252) [l01,l05]",lê hoài phương,me2008,hk252,cq,"l01,l05"
136069,79747_iu2001_003665_cq cơ học vật liệu (iu2001)_lê hoài phương (cq_hk252) [l01],lê hoài phương,iu2001,hk252,cq,l01
136066,79747_iu2002_003665_cq cơ học vật liệu (bt) (iu2002)_lê hoài phương (cq_hk252) [l01],lê hoài phương,iu2002,hk252,cq,l01
132799,79747_iu4317_003665_clc thesis (iu4317)_lê hoài phương (clc_hk252) [cc01],lê hoài phương,iu4317,hk252,clc,cc01
132798,79747_iu4019_003665_cq an toàn và môi trường trong bảo dưỡng (iu4019)_lê hoài phương (cq_hk252) [l01],lê hoài phương,iu4019,hk252,cq,l01
131434,"79747_iu4317_003665_cq luận văn tốt nghiệp (iu4317)_lê hoài phương (cq_hk252) [a01,l01]",lê hoài phương,iu4317,hk252,cq,"a01,l01"
131300,79747_iu4020_003665_cq an toàn và môi trường trong bảo dưỡng (thl) (iu4020)_lê hoài phương (cq_hk252) [l01],lê hoài phương,iu4020,hk252,cq,l01
131191,79747_iu4327_003665_vlvh đồ án tốt nghiệp (iu4327)_lê hoài phương (vlvh_hk252) [t01],lê hoài phương,iu4327,hk252,vlvh,t01
130690,"79747_ee2036_002003_cq mạch điện tử (thí nghiệm) (ee2036)_phan xuân trung (cq_hk252) [l08,l10,l21,l24]",phan xuân trung,ee2036,hk252,cq,"l08,l10,l21,l24"
133052,79747_iu3018_002003_cq kỹ thuật số (tn) (iu3018)_phan xuân trung (cq_hk252) [l01],phan xuân trung,iu3018,hk252,cq,l01
130539,"79747_iu2012_002003_cq kỹ thuật điện tử (tn) (iu2012)_phan xuân trung (cq_hk252) [l01,l03,l04,l05,l06,l07,l08]",phan xuân trung,iu2012,hk252,cq,"l01,l03,l04,l05,l06,l07,l08"
134788,79747_lcn_ck_002003_cq lớp chủ nhiệm (lcn)_phan xuân trung (cq_hk252),phan xuân trung,,hk252,cq,
131718,"79747_en1003_004073_clc humans and the environment (en1003)_ngô thị ngọc lan thảo (clc_hk252) [cc01,cc03]",ngô thị ngọc lan thảo,en1003,hk252,clc,"cc01,cc03"
131480,79747_en5135_004073_sdh chính sách quản lý chất thải bền vững (en5135)_ngô thị ngọc lan thảo (sdh_hk252) [ch01],ngô thị ngọc lan thảo,en5135,hk252,sdh,ch01
131267,79747_en4025_004073_cq nhập môn phương pháp nghiên cứu khoa học trong quản lý tài nguyên và môi trường (en4025)_ngô thị ngọc lan thảo (cq_hk252) [l01],ngô thị ngọc lan thảo,en4025,hk252,cq,l01
131207,79747_en4026_004073_cq nmppnc kh tqltn&mt(bt) (en4026)_ngô thị ngọc lan thảo (cq_hk252) [l01],ngô thị ngọc lan thảo,en4026,hk252,cq,l01
130880,79747_en3069_004073_cq quản lý chất thải rắn và chất thải nguy hại (en3069)_ngô thị ngọc lan thảo (cq_hk252) [l02],ngô thị ngọc lan thảo,en3069,hk252,cq,l02
131084,79747_sk1003_004073_clc self-management skills (sk1003)_ngô thị ngọc lan thảo (clc_hk252) [cc12],ngô thị ngọc lan thảo,sk1003,hk252,clc,cc12
134814,79747_lcn_mo_004073_ctta lớp chủ nhiệm (lcn)_ngô thị ngọc lan thảo (ctta_hk252),ngô thị ngọc lan thảo,,hk252,ctta,
134761,79747_lcn_mo_004073_vlvh lớp chủ nhiệm (lcn)_ngô thị ngọc lan thảo (vlvh_hk252),ngô thị ngọc lan thảo,,hk252,vlvh,
134750,79747_lcn_mo_004073_lkqt student class (lcn)_ngô thị ngọc lan thảo (lkqt_hk252),ngô thị ngọc lan thảo,,hk252,lkqt,
134594,79747_lcn_mo_004073_cq lớp chủ nhiệm (lcn)_ngô thị ngọc lan thảo (cq_hk252),ngô thị ngọc lan thảo,,hk252,cq,
132379,79747_ci5213_002872_sdh quản lý và kiểm tra chất lượng vật liệu cho công trình xây dựng (ci5213)_bùi phương trinh (sdh_hk252) [ch01],bùi phương trinh,ci5213,hk252,sdh,ch01
131644,79747_ci5781_002872_sdh kỹ thuật bê tông nâng cao (ci5781)_bùi phương trinh (sdh_hk252) [ch01],bùi phương trinh,ci5781,hk252,sdh,ch01
131384,"79747_ci2037_002872_cq vật liệu xây dựng (ci2037)_bùi phương trinh (cq_hk252) [a01,l01,l02]",bùi phương trinh,ci2037,hk252,cq,"a01,l01,l02"
133018,79747_gk5033_002872_sdh chuyên đề nghiên cứu: phương pháp nghiên cứu khoa học (gk5033)_bùi phương trinh (sdh_hk252) [ch03],bùi phương trinh,gk5033,hk252,sdh,ch03
131647,79747_ci5035_002986_cq kỹ thuật xử lý nước thải (ci5035)_bùi xuân thành (cq_hk252) [a01],bùi xuân thành,ci5035,hk252,cq,a01
134296,79747_en2003_002986_clc biological processes in environmental engineering (en2003)_bùi xuân thành (clc_hk252) [cc01],bùi xuân thành,en2003,hk252,clc,cc01
131584,79747_en5093_002986_sdh công nghệ màng trong kỹ thuật môi trường (en5093)_bùi xuân thành (sdh_hk252) [ch01],bùi xuân thành,en5093,hk252,sdh,ch01
131133,"79747_en2003_002986_cq các quá trình sinh học trong kỹ thuật môi trường (en2003)_bùi xuân thành (cq_hk252) [l01,l02]",bùi xuân thành,en2003,hk252,cq,"l01,l02"
136078,79747_en7243_002986_tscq luận án tiến sĩ - chuẩn bị (en7243)_bùi xuân thành (tscq_hk252) [ns02],bùi xuân thành,en7243,hk252,tscq,ns02
135528,79747_lcn_mo_002986_traodoi lớp chủ nhiệm (lcn)_bùi xuân thành (traodoi_hk252),bùi xuân thành,,hk252,,
130230,"79747_im2033_002755_clc corporate finance (im2033)_phạm tiến minh (clc_hk252) [cc01,cc02]",phạm tiến minh,im2033,hk252,clc,"cc01,cc02"
131350,79747_im1021_002755_clc entrepreneurship (im1021)_phạm tiến minh (clc_hk252) [cc01],phạm tiến minh,im1021,hk252,clc,cc01
135607,79747_co5173_002919_imp data engineering (co5173)_võ thị ngọc châu (imp_hk252) [im01],võ thị ngọc châu,co5173,hk252,imp,im01
133061,79747_co5167_002919_sdh trí tuệ kinh doanh (co5167)_võ thị ngọc châu (sdh_hk252) [ch01],võ thị ngọc châu,co5167,hk252,sdh,ch01
132764,79747_co5173_002919_sdh kỹ thuật dữ liệu (co5173)_võ thị ngọc châu (sdh_hk252) [ch01],võ thị ngọc châu,co5173,hk252,sdh,ch01
132008,79747_co5165_002919_sdh quản lý dữ liệu doanh nghiệp (co5165)_võ thị ngọc châu (sdh_hk252) [ch01],võ thị ngọc châu,co5165,hk252,sdh,ch01
131920,79747_co4031_002919_clc data warehouses and decision support systems (co4031)_võ thị ngọc châu (clc_hk252) [cc01],võ thị ngọc châu,co4031,hk252,clc,cc01
136195,79747_co3127_002919_cq đồ án tổng hợp - hướng kỹ thuật dữ liệu (co3127)_võ thị ngọc châu (cq_hk252) [l01],võ thị ngọc châu,co3127,hk252,cq,l01
130704,79747_co5113_002919_sdh kho dữ liệu và hệ hỗ trợ quyết định (co5113)_võ thị ngọc châu (sdh_hk252) [ch01],võ thị ngọc châu,co5113,hk252,sdh,ch01
136053,79747_co7273_002919_tscq luận án tiến sĩ - phần 1 (co7273)_võ thị ngọc châu (tscq_hk252) [ns03],võ thị ngọc châu,co7273,hk252,tscq,ns03
134710,79747_lcn_mt_002919_ctta lớp chủ nhiệm (lcn)_võ thị ngọc châu (ctta_hk252),võ thị ngọc châu,,hk252,ctta,
134437,79747_lcn_mt_002919_cq lớp chủ nhiệm (lcn)_võ thị ngọc châu (cq_hk252),võ thị ngọc châu,,hk252,cq,
132357,79747_ee3117_001900_cq thiết kế vi mạch số (ee3117)_trương quang vinh (cq_hk252) [l02],trương quang vinh,ee3117,hk252,cq,l02
131222,79747_ee5303_001900_sdh thiết kế vi mạch số nâng cao (ee5303)_trương quang vinh (sdh_hk252) [ch01],trương quang vinh,ee5303,hk252,sdh,ch01
131770,79747_ee5245_002996_sdh tối ưu hoá vận hành hệ thống điện (ee5245)_võ ngọc điều (sdh_hk252) [ch01],võ ngọc điều,ee5245,hk252,sdh,ch01
130848,79747_ee5249_002996_sdh thị trường điện (ee5249)_võ ngọc điều (sdh_hk252) [ch01],võ ngọc điều,ee5249,hk252,sdh,ch01
130767,79747_ee5143_002996_sdh thực tập 2 (ee5143)_võ ngọc điều (sdh_hk252) [ch01],võ ngọc điều,ee5143,hk252,sdh,ch01
130596,79747_ee5119_002996_sdh cấu trúc và vận hành thị trường điện (ee5119)_võ ngọc điều (sdh_hk252) [ch01],võ ngọc điều,ee5119,hk252,sdh,ch01
133063,79747_ch5703_003133_sdh nhiệt động kỹ thuật hóa học (ch5703)_nguyễn văn dũng (sdh_hk252) [ch01],nguyễn văn dũng,ch5703,hk252,sdh,ch01
132186,79747_ch2109_003133_cq hóa lý 2 (ch2109)_nguyễn văn dũng (cq_hk252) [l03],nguyễn văn dũng,ch2109,hk252,cq,l03
131839,79747_ch2109_003133_clc physical chemistry 2 (ch2109)_nguyễn văn dũng (clc_hk252) [cc01],nguyễn văn dũng,ch2109,hk252,clc,cc01
134927,79747_lcn_hc_003133_clc student class (lcn)_nguyễn văn dũng (clc_hk252),nguyễn văn dũng,,hk252,clc,
134909,79747_lcn_hc_003133_cq lớp chủ nhiệm (lcn)_nguyễn văn dũng (cq_hk252),nguyễn văn dũng,,hk252,cq,
134331,79747_ch4115_001686_cq công nghệ sau thu hoạch (ch4115)_trần thị thu trà (cq_hk252) [l01],trần thị thu trà,ch4115,hk252,cq,l01
132405,79747_ch5745_001686_sdh những tiến bộ về chế phẩm bổ sung vào thực phẩm (ch5745)_trần thị thu trà (sdh_hk252) [ch01],trần thị thu trà,ch5745,hk252,sdh,ch01
133009,79747_ci3177_002642_cq đồ án môn học kết cấu bê tông cốt thép 2 (ci3177)_trần thái minh chánh (cq_hk252) [l01],trần thái minh chánh,ci3177,hk252,cq,l01
131005,79747_ci3243_002642_cq kết cấu công trình bê tông cốt thép (ci3243)_trần thái minh chánh (cq_hk252) [l03],trần thái minh chánh,ci3243,hk252,cq,l03
130432,79747_ci2093_002642_cq đồ án môn học kết cấu bê tông cốt thép 1 (ci2093)_trần thái minh chánh (cq_hk252) [l01],trần thái minh chánh,ci2093,hk252,cq,l01
132071,"79747_co2008_004202_clc computer architecture (lab) (co2008)_nguyễn thiên ân (clc_hk252) [cc01,cc02,cc03,cc04]",nguyễn thiên ân,co2008,hk252,clc,"cc01,cc02,cc03,cc04"
130484,79747_co2008_004202_cq kiến trúc máy tính (th) (co2008)_nguyễn thiên ân (cq_hk252) [a01],nguyễn thiên ân,co2008,hk252,cq,a01
